time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
2.424999999999999933e-01,8.760116815622060779e-18,7.195756048497823477e-17,3.141592653589793116e+00,1.453167396604560219e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.449999999999999956e-01,8.940926730721683510e-18,7.269034106219549384e-17,3.141592653589793116e+00,1.468112304013064884e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.474999999999999978e-01,9.123568368289500362e-18,7.342293846716593413e-17,3.141592653589793116e+00,1.483056478732582273e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,9.308041270452131449e-18,7.415535274567689145e-17,3.141592653589793116e+00,1.497999920946261631e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.525000000000000022e-01,9.494344979450649505e-18,7.488758394350426315e-17,3.141592653589793116e+00,1.512942630837206647e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000044e-01,9.682479037640553698e-18,7.561963210641249578e-17,3.141592653589793116e+00,1.527884608588475058e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.575000000000000067e-01,9.872442987491740352e-18,7.635149728015459739e-17,3.141592653589793116e+00,1.542825854383079043e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000089e-01,1.006423637158847367e-17,7.708317951047214988e-17,3.141592653589793116e+00,1.557766368403984832e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.625000000000000111e-01,1.025785873262935648e-17,7.781467884309528434e-17,3.141592653589793116e+00,1.572706150834112899e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.650000000000000133e-01,1.045330961342730401e-17,7.854599532374270570e-17,3.141592653589793116e+00,1.587645201856338163e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.675000000000000155e-01,1.065058855690951308e-17,7.927712899812170506e-17,3.141592653589793116e+00,1.602583521653489788e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e-01,1.084969510611743596e-17,8.000807991192813505e-17,3.141592653589793116e+00,1.617521110408350988e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.725000000000000200e-01,1.105062880420674792e-17,8.073884811084642213e-17,3.141592653589793116e+00,1.632457968303659616e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.750000000000000222e-01,1.125338919444732267e-17,8.146943364054959124e-17,3.141592653589793116e+00,1.647394095522107773e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.775000000000000244e-01,1.145797582022320149e-17,8.219983654669922887e-17,3.141592653589793116e+00,1.662329492246341803e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000266e-01,1.166438822503256706e-17,8.293005687494550766e-17,3.141592653589793116e+00,1.677264158658962497e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.825000000000000289e-01,1.187262595248770956e-17,8.366009467092721107e-17,3.141592653589793116e+00,1.692198094942524889e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.850000000000000311e-01,1.208268854631500508e-17,8.438994998027169640e-17,3.141592653589793116e+00,1.707131301279538459e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.875000000000000333e-01,1.229457555035488329e-17,8.511962284859493178e-17,3.141592653589793116e+00,1.722063777852466929e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.899999999999999800e-01,1.250828650856179972e-17,8.584911332150145917e-17,3.141592653589793116e+00,1.736995524843728667e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
