time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
2.850000000000000311e-01,4.523876344394166943e-02,2.651113715804142568e-01,3.244427027150905030e+00,1.787382215026374066e-01,3.210479078036129419e+00,7.024004183889862585e-01,5.124152656722733568e-01,0.000000000000000000e+00
2.875000000000000333e-01,4.590266019052744589e-02,2.660019318963450230e-01,3.244861566464569247e+00,1.688917160967745301e-01,3.212243331824906178e+00,7.089589507076867747e-01,5.054975554310451313e-01,0.000000000000000000e+00
2.899999999999999800e-01,4.656875285532739023e-02,2.668681602175392853e-01,3.245271481763307708e+00,1.590403085856458565e-01,3.214023651122107861e+00,7.152514908514870928e-01,4.986338624573999900e-01,0.000000000000000000e+00
2.924999999999999822e-01,4.723698101055858606e-02,2.677103767765766085e-01,3.245656770496327503e+00,1.491917458922220607e-01,3.215819360991596820e+00,7.212700954971008604e-01,4.918211704432097764e-01,0.000000000000000000e+00
2.949999999999999845e-01,4.790728501635722891e-02,2.685288912274789164e-01,3.246017449347907036e+00,1.393536663155020283e-01,3.217629766801552549e+00,7.270069527590798941e-01,4.850556289790404763e-01,0.000000000000000000e+00
2.974999999999999867e-01,4.857960599045958727e-02,2.693239993446449043e-01,3.246353553942563863e+00,1.295335801103275342e-01,3.219454154563082149e+00,7.324543901949143176e-01,4.783321627482866600e-01,0.000000000000000000e+00
2.999999999999999889e-01,4.925388576894770831e-02,2.700959795102353400e-01,3.246665138498992409e+00,1.197388492537992399e-01,3.221291791288804607e+00,7.376048827863465052e-01,4.716447244399214478e-01,0.000000000000000000e+00
3.024999999999999911e-01,4.993006685883785711e-02,2.708450895537535263e-01,3.246952275435942337e+00,1.099766686480629779e-01,3.223141925371367122e+00,7.424510608960315228e-01,4.649862642078443908e-01,0.000000000000000000e+00
3.049999999999999933e-01,5.060809238320453096e-02,2.715715641727545759e-01,3.247215054932897527e+00,1.002540496829119748e-01,3.225003786981802456e+00,7.469857181863174267e-01,4.583491453289068041e-01,0.000000000000000000e+00
3.074999999999999956e-01,5.128790602067293675e-02,2.722756126702897683e-01,3.247453584452988817e+00,9.057780512436792997e-02,3.226876588487618047e+00,7.512018194760938794e-01,4.517249124741967714e-01,0.000000000000000000e+00
3.099999999999999978e-01,5.196945193886023939e-02,2.729574165889911419e-01,3.247667988226660807e+00,8.095453367712211745e-02,3.228759524890416621e+00,7.550925085097618394e-01,4.451044683553213588e-01,0.000000000000000000e+00
3.125000000000000000e-01,5.265267472232010998e-02,2.736171275630304156e-01,3.247858406698526768e+00,7.139060551054451920e-02,3.230651774282820021e+00,7.586511156270590028e-01,4.384780259318292184e-01,0.000000000000000000e+00
