time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
6.149999999999999911e-01,1.574238714158985308e-01,2.839277603373919767e-01,-1.631819239616794787e-02,-1.157159690812118863e-01,-2.937476145371235581e-01,0.000000000000000000e+00
6.199999999999999956e-01,1.588390445430057085e-01,2.821373037634953840e-01,-1.689189106169871474e-02,-1.137645092051357831e-01,-2.990366098303428588e-01,0.000000000000000000e+00
6.250000000000000000e-01,1.602452031695588142e-01,2.803220760592338712e-01,-1.745584797902118707e-02,-1.118193425648162237e-01,-3.041972373894371584e-01,0.000000000000000000e+00
6.300000000000000044e-01,1.616422251715775860e-01,2.784827684020275140e-01,-1.801009569337492025e-02,-1.098808983235603776e-01,-3.092309323153196177e-01,0.000000000000000000e+00
6.350000000000000089e-01,1.630299918586510799e-01,2.766200630522911430e-01,-1.855466885917652145e-02,-1.079495910434872807e-01,-3.141391249055155988e-01,0.000000000000000000e+00
6.400000000000000133e-01,1.644083879295050454e-01,2.747346334145331914e-01,-1.908960416782794559e-02,-1.060258210102587584e-01,-3.189232404291481027e-01,0.000000000000000000e+00
6.450000000000000178e-01,1.657773014278762780e-01,2.728271440989756824e-01,-1.961494027713407695e-02,-1.041099745520809722e-01,-3.235846989106222482e-01,0.000000000000000000e+00
6.500000000000000222e-01,1.671366236986962794e-01,2.708982509836568853e-01,-2.013071774230114699e-02,-1.022024243530427895e-01,-3.281249149217547734e-01,0.000000000000000000e+00
6.550000000000000266e-01,1.684862493445865028e-01,2.689486012769793932e-01,-2.063697894848782327e-02,-1.003035297608579623e-01,-3.325452973821013125e-01,0.000000000000000000e+00
6.600000000000000311e-01,1.698260761826674015e-01,2.669788335806676516e-01,-2.113376804488115157e-02,-9.841363708907804875e-02,-3.368472493672403090e-01,0.000000000000000000e+00
6.650000000000000355e-01,1.711560052016832256e-01,2.649895779531005191e-01,-2.162113088026988358e-02,-9.653307991384349473e-02,-3.410321679247778071e-01,0.000000000000000000e+00
6.700000000000000400e-01,1.724759405194443429e-01,2.629814559729855006e-01,-2.209911494008805558e-02,-9.466217936524054521e-02,-3.451014438978451948e-01,0.000000000000000000e+00
6.750000000000000444e-01,1.737857893405887200e-01,2.609550808033429536e-01,-2.256776928490199230e-02,-9.280124441333187368e-02,-3.490564617558643556e-01,0.000000000000000000e+00
6.800000000000000488e-01,1.750854619146640367e-01,2.589110572557693501e-01,-2.302714449031429550e-02,-9.095057214892890429e-02,-3.528985994323653452e-01,0.000000000000000000e+00
6.850000000000000533e-01,1.763748714945317375e-01,2.568499818549503377e-01,-2.347729258825869553e-02,-8.911044805917427147e-02,-3.566292281696421540e-01,0.000000000000000000e+00
6.900000000000000577e-01,1.776539342950942679e-01,2.547724429033949023e-01,-2.391826700965998115e-02,-8.728114629800252933e-02,-3.602497123700434956e-01,0.000000000000000000e+00
6.950000000000000622e-01,1.789225694523463861e-01,2.526790205463638750e-01,-2.435012252843355915e-02,-8.546292995154770866e-02,-3.637614094536952836e-01,0.000000000000000000e+00
7.000000000000000666e-01,1.801806989827516303e-01,2.505702868369662495e-01,-2.477291520679958739e-02,-8.365605129856623634e-02,-3.671656697224622845e-01,0.000000000000000000e+00
7.049999999999999600e-01,1.814282477429446094e-01,2.484468058013985237e-01,-2.518670234188687129e-02,-8.186075206594360665e-02,-3.704638362299579324e-01,0.000000000000000000e+00
7.099999999999999645e-01,1.826651433897597265e-01,2.463091335043031405e-01,-2.559154241360217519e-02,-8.007726367935344425e-02,-3.736572446574193962e-01,0.000000000000000000e+00
7.149999999999999689e-01,1.838913163405871132e-01,2.441578181142225745e-01,-2.598749503374083239e-02,-7.830580750913734844e-02,-3.767472231952679884e-01,0.000000000000000000e+00
7.199999999999999734e-01,1.851066997340558296e-01,2.419933999691274706e-01,-2.637462089631495768e-02,-7.654659511147379747e-02,-3.797350924301817199e-01,0.000000000000000000e+00
7.249999999999999778e-01,1.863112293910449968e-01,2.398164116419973790e-01,-2.675298172907587119e-02,-7.479982846490444703e-02,-3.826221652375118021e-01,0.000000000000000000e+00
7.299999999999999822e-01,1.875048437760228337e-01,2.376273780064338814e-01,-2.712264024620768266e-02,-7.306570020228585205e-02,-3.854097466788778958e-01,0.000000000000000000e+00
7.349999999999999867e-01,1.886874839587138752e-01,2.354268163022869564e-01,-2.748366010216933900e-02,-7.134439383823447389e-02,-3.880991339047849542e-01,0.000000000000000000e+00
7.399999999999999911e-01,1.898590935760942067e-01,2.332152362012756552e-01,-2.783610584666278143e-02,-6.963608399213265521e-02,-3.906916160621066170e-01,0.000000000000000000e+00
7.449999999999999956e-01,1.910196187947148516e-01,2.309931398725857121e-01,-2.818004288070516047e-02,-6.794093660676289725e-02,-3.931884742062843885e-01,0.000000000000000000e+00
